ISO3,Code,Description,Region,NumberType,IsGeographic
SVN,30,Mobile,,mobile,false
SVN,31,Mobile - Mobitel,,mobile,false
SVN,40,Mobile - A1,,mobile,false
SVN,41,Mobile - Mobitel,,mobile,false
SVN,51,Mobile - Telekom,,mobile,false
SVN,64,Mobile,,mobile,false
SVN,70,Mobile,,mobile,false
SVN,71,Mobile,,mobile,false
SVN,80,Freephone,,toll-free,false
SVN,90,Premium rate,,premium-rate,false
ISL,4,Reykjavik,,geographic,true
ISL,5,Other regions,,geographic,true
ISL,6,Mobile,,mobile,false
ISL,7,Mobile,,mobile,false
ISL,8,Mobile,,mobile,false
ISL,800,Freephone,,toll-free,false
ISL,900,Premium rate,,premium-rate,false
LUX,2,Luxembourg City (landline),,geographic,true
LUX,4,Luxembourg South,,geographic,true
LUX,5,Luxembourg East,,geographic,true
LUX,6,Luxembourg North,,geographic,true
LUX,621,Mobile - POST,,mobile,false
LUX,661,Mobile - Tango,,mobile,false
LUX,691,Mobile - POST,,mobile,false
LUX,800,Freephone,,toll-free,false
LUX,900,Premium rate,,premium-rate,false
EST,2,Tallinn (landline),,geographic,true
EST,3,Northeast Estonia,,geographic,true
EST,4,West Estonia,,geographic,true
EST,5,Mobile,,mobile,false
EST,800,Freephone,,toll-free,false
EST,900,Premium rate,,premium-rate,false
LVA,6,Riga/landline,,geographic,true
LVA,2,Mobile,,mobile,false
LVA,800,Freephone,,toll-free,false
LVA,900,Premium rate,,premium-rate,false
LTU,5,Vilnius,Vilnius,geographic,true
LTU,37,Kaunas,Kaunas,geographic,true
LTU,46,Klaipeda,Klaipeda,geographic,true
LTU,41,Siauliai,Siauliai,geographic,true
LTU,45,Panevezys,Panevezys,geographic,true
LTU,6,Mobile,,mobile,false
LTU,800,Freephone,,toll-free,false
LTU,900,Premium rate,,premium-rate,false
MDA,22,Chisinau,Chisinau,geographic,true
MDA,231,Balti,Balti,geographic,true
MDA,236,Ungheni,Ungheni,geographic,true
MDA,241,Cimislia,Cimislia,geographic,true
MDA,254,Drochia,Drochia,geographic,true
MDA,265,Soroca,Soroca,geographic,true
MDA,6,Mobile,,mobile,false
MDA,7,Mobile,,mobile,false
MDA,800,Freephone,,toll-free,false
BIH,33,Sarajevo,Federation of BiH,geographic,true
BIH,51,Banja Luka,Republika Srpska,geographic,true
BIH,35,Tuzla,Federation of BiH,geographic,true
BIH,36,Mostar,Federation of BiH,geographic,true
BIH,37,Zenica,Federation of BiH,geographic,true
BIH,38,Gorazde,Federation of BiH,geographic,true
BIH,39,Siroki Brijeg,Federation of BiH,geographic,true
BIH,30,Central BiH,Federation of BiH,geographic,true
BIH,31,Northeast BiH,Federation of BiH,geographic,true
BIH,32,Central BiH,Federation of BiH,geographic,true
BIH,34,Livno,Federation of BiH,geographic,true
BIH,49,South BiH,Federation of BiH,geographic,true
BIH,50,Republika Srpska,Republika Srpska,geographic,true
BIH,52,Prijedor,Republika Srpska,geographic,true
BIH,53,Doboj,Republika Srpska,geographic,true
BIH,54,East Sarajevo,Republika Srpska,geographic,true
BIH,55,Bijeljina,Republika Srpska,geographic,true
BIH,56,Foca,Republika Srpska,geographic,true
BIH,57,Trebinje,Republika Srpska,geographic,true
BIH,58,Vlasenica,Republika Srpska,geographic,true
BIH,59,Trebinje,Republika Srpska,geographic,true
BIH,60,Mobile - BH Telecom,,mobile,false
BIH,61,Mobile - BH Telecom,,mobile,false
BIH,62,Mobile - BH Telecom,,mobile,false
BIH,63,Mobile - m:tel,,mobile,false
BIH,65,Mobile - m:tel,,mobile,false
BIH,66,Mobile - HT Eronet,,mobile,false
BIH,800,Freephone,,toll-free,false
BIH,90,Premium rate,,premium-rate,false
MNE,20,Podgorica,Podgorica,geographic,true
MNE,30,Niksic,Niksic,geographic,true
MNE,31,Herceg Novi,Herceg Novi,geographic,true
MNE,32,Kotor,Kotor,geographic,true
MNE,33,Cetinje,Cetinje,geographic,true
MNE,40,Bar,Bar,geographic,true
MNE,41,Ulcinj,Ulcinj,geographic,true
MNE,50,Bijelo Polje,Bijelo Polje,geographic,true
MNE,51,Berane,Berane,geographic,true
MNE,52,Pljevlja,Pljevlja,geographic,true
MNE,63,Mobile - Crnogorski Telekom,,mobile,false
MNE,67,Mobile - Telenor,,mobile,false
MNE,68,Mobile - m:tel,,mobile,false
MNE,69,Mobile - Crnogorski Telekom,,mobile,false
MNE,800,Freephone,,toll-free,false
MNE,90,Premium rate,,premium-rate,false
MKD,2,Skopje,Skopje,geographic,true
MKD,31,Kumanovo,Northeastern,geographic,true
MKD,32,Stip,Eastern,geographic,true
MKD,33,Kocani,Eastern,geographic,true
MKD,34,Gevgelija,Southeastern,geographic,true
MKD,42,Gostivar,Polog,geographic,true
MKD,43,Veles,Vardar,geographic,true
MKD,44,Strumica,Southeastern,geographic,true
MKD,45,Kicevo,Southwestern,geographic,true
MKD,46,Ohrid,Southwestern,geographic,true
MKD,47,Bitola,Pelagonia,geographic,true
MKD,48,Prilep,Pelagonia,geographic,true
MKD,70,Mobile - T-Mobile,,mobile,false
MKD,71,Mobile - T-Mobile,,mobile,false
MKD,72,Mobile - Vip (A1),,mobile,false
MKD,75,Mobile - A1,,mobile,false
MKD,76,Mobile - A1,,mobile,false
MKD,77,Mobile - Lycamobile,,mobile,false
MKD,78,Mobile - A1,,mobile,false
MKD,800,Freephone,,toll-free,false
ALB,4,Tirana,Tirana,geographic,true
ALB,52,Durres,Durres,geographic,true
ALB,54,Elbasan,Elbasan,geographic,true
ALB,82,Korce,Korce,geographic,true
ALB,84,Permet,Gjirokaster,geographic,true
ALB,83,Gjirokaster,Gjirokaster,geographic,true
ALB,32,Berat,Berat,geographic,true
ALB,22,Shkoder,Shkoder,geographic,true
ALB,242,Sarande,Vlore,geographic,true
ALB,33,Vlore,Vlore,geographic,true
ALB,215,Lezhe,Lezhe,geographic,true
ALB,48,Pogradec,Korce,geographic,true
ALB,811,Tropoje,Kukes,geographic,true
ALB,66,Mobile - Vodafone,,mobile,false
ALB,67,Mobile - Telekom Albania,,mobile,false
ALB,68,Mobile - ALBtelecom,,mobile,false
ALB,69,Mobile - Plus (Eagle Mobile),,mobile,false
ALB,800,Freephone,,toll-free,false
ALB,900,Premium rate,,premium-rate,false
XKX,38,Pristina,Pristina,geographic,true
XKX,39,Prizren,Prizren,geographic,true
XKX,28,Mitrovica,Mitrovica,geographic,true
XKX,29,Pec/Peja,Pec,geographic,true
XKX,280,Gjilan,Gjilan,geographic,true
XKX,290,Ferizaj,Ferizaj,geographic,true
XKX,43,Mobile - IPKO,,mobile,false
XKX,44,Mobile - Vala,,mobile,false
XKX,45,Mobile - Z Mobile,,mobile,false
XKX,49,Mobile,,mobile,false
MCO,9,Monaco landline,,geographic,true
MCO,4,Mobile,,mobile,false
MCO,6,Mobile,,mobile,false
MCO,800,Freephone,,toll-free,false
MCO,90,Premium rate,,premium-rate,false
AND,7,Andorra landline,,geographic,true
AND,8,Andorra landline,,geographic,true
AND,3,Mobile,,mobile,false
AND,6,Mobile,,mobile,false
SMR,0549,San Marino landline,,geographic,true
SMR,6,Mobile,,mobile,false
LIE,2,Liechtenstein landline,,geographic,true
LIE,6,Mobile,,mobile,false
LIE,7,Mobile,,mobile,false
MLT,21,Malta landline,,geographic,true
MLT,22,Malta landline (Gozo),,geographic,true
MLT,27,Malta VoIP,,voip,false
MLT,77,Mobile - GO,,mobile,false
MLT,79,Mobile - Vodafone,,mobile,false
MLT,99,Mobile - Melita,,mobile,false
MLT,800,Freephone,,toll-free,false
CYP,22,Nicosia,Nicosia,geographic,true
CYP,23,Famagusta/Larnaca,Famagusta,geographic,true
CYP,24,Larnaca,Larnaca,geographic,true
CYP,25,Limassol,Limassol,geographic,true
CYP,26,Paphos,Paphos,geographic,true
CYP,94,Mobile - MTN,,mobile,false
CYP,95,Mobile - Primetel,,mobile,false
CYP,96,Mobile - Cyta,,mobile,false
CYP,97,Mobile - Epic,,mobile,false
CYP,99,Mobile - Cyta,,mobile,false
CYP,800,Freephone,,toll-free,false
CYP,900,Premium rate,,premium-rate,false
GTM,2,Guatemala City,Guatemala,geographic,true
GTM,6,Quetzaltenango/Western Highlands,Quetzaltenango,geographic,true
GTM,7,Eastern Guatemala/Peten,Eastern,geographic,true
GTM,9,Northern/Southern regions,Various,geographic,true
GTM,3,Mobile,,mobile,false
GTM,4,Mobile,,mobile,false
GTM,5,Mobile,,mobile,false
GTM,1800,Freephone,,toll-free,false
BLZ,2,Belize City,Belize District,geographic,true
BLZ,22,Belize City,Belize District,geographic,true
BLZ,3,Belmopan/Cayo,Cayo,geographic,true
BLZ,4,Orange Walk/Corozal,Northern,geographic,true
BLZ,5,Stann Creek/Toledo,Southern,geographic,true
BLZ,7,San Pedro/Ambergris Caye,Islands,geographic,true
BLZ,6,Mobile,,mobile,false
BLZ,800,Freephone,,toll-free,false
SLV,2,San Salvador metropolitan,San Salvador,geographic,true
SLV,21,San Salvador,San Salvador,geographic,true
SLV,22,San Salvador,San Salvador,geographic,true
SLV,23,La Libertad,La Libertad,geographic,true
SLV,24,Chalatenango,Chalatenango,geographic,true
SLV,25,Cuscatlan/Cabanas,Cuscatlan,geographic,true
SLV,26,San Vicente/La Paz,San Vicente,geographic,true
SLV,27,Usulutan/San Miguel,Eastern,geographic,true
SLV,28,Sonsonate/Ahuachapan,Western,geographic,true
SLV,29,Santa Ana,Santa Ana,geographic,true
SLV,6,Mobile - Various,,mobile,false
SLV,7,Mobile - Various,,mobile,false
SLV,800,Freephone,,toll-free,false
SLV,900,Premium rate,,premium-rate,false
HND,2,Tegucigalpa/Central,Francisco Morazan,geographic,true
HND,22,Tegucigalpa,Francisco Morazan,geographic,true
HND,23,Comayagua/La Paz,Comayagua,geographic,true
HND,24,Choluteca/El Paraiso,Southern,geographic,true
HND,25,Olancho,Olancho,geographic,true
HND,26,Santa Barbara/Copan,Western,geographic,true
HND,27,Lempira/Intibuca,Western Highlands,geographic,true
HND,4,San Pedro Sula/North Coast,Cortes,geographic,true
HND,43,San Pedro Sula,Cortes,geographic,true
HND,44,La Ceiba/Atlantida,Atlantida,geographic,true
HND,45,Tela,Atlantida,geographic,true
HND,3,Mobile - Tigo,,mobile,false
HND,7,Mobile,,mobile,false
HND,8,Mobile - Claro,,mobile,false
HND,9,Mobile - Tigo/Claro,,mobile,false
HND,800,Freephone,,toll-free,false
NIC,2,Managua,Managua,geographic,true
NIC,22,Managua,Managua,geographic,true
NIC,23,Masaya/Granada,Masaya,geographic,true
NIC,24,Carazo/Rivas,Carazo,geographic,true
NIC,25,Leon,Leon,geographic,true
NIC,27,Matagalpa/Jinotega,Matagalpa,geographic,true
NIC,28,Esteli/Madriz,Esteli,geographic,true
NIC,31,Chinandega,Chinandega,geographic,true
NIC,32,Chontales/Boaco,Chontales,geographic,true
NIC,34,Bluefields/RAAS,Caribbean Coast,geographic,true
NIC,5,Mobile,,mobile,false
NIC,7,Mobile,,mobile,false
NIC,8,Mobile,,mobile,false
NIC,1800,Freephone,,toll-free,false
CRI,2,Landline - All regions,Various,geographic,true
CRI,22,San Jose metropolitan,San Jose,geographic,true
CRI,23,San Jose/Heredia,San Jose/Heredia,geographic,true
CRI,24,Alajuela,Alajuela,geographic,true
CRI,25,Cartago,Cartago,geographic,true
CRI,26,Guanacaste/Puntarenas,Northwestern,geographic,true
CRI,27,Limon/Caribbean Coast,Limon,geographic,true
CRI,5,Mobile - ICE/Kolbi,,mobile,false
CRI,6,Mobile - Movistar/Claro,,mobile,false
CRI,7,Mobile - Claro,,mobile,false
CRI,8,Mobile - Various,,mobile,false
CRI,800,Freephone,,toll-free,false
CRI,900,Premium rate,,premium-rate,false
PAN,2,Panama City,Panama,geographic,true
PAN,3,Colon/Darien,Colon,geographic,true
PAN,6,Mobile,,mobile,false
PAN,800,Freephone,,toll-free,false
PAN,900,Premium rate,,premium-rate,false
PAN,9,Bocas del Toro/Chiriqui,Western,geographic,true
PAN,7,Chiriqui/Veraguas,Western,geographic,true
COL,1,Bogota,Cundinamarca,geographic,true
COL,2,Cali/Valle del Cauca,Valle del Cauca,geographic,true
COL,4,Medellin/Antioquia,Antioquia,geographic,true
COL,5,Barranquilla/Atlantic Coast,Atlantico,geographic,true
COL,6,Manizales/Coffee Region,Caldas,geographic,true
COL,7,Bucaramanga/Santander,Santander,geographic,true
COL,8,Boyaca/Casanare/Arauca,Boyaca,geographic,true
COL,300,Mobile - Claro,,mobile,false
COL,301,Mobile - Claro,,mobile,false
COL,302,Mobile - Claro,,mobile,false
COL,303,Mobile - Claro,,mobile,false
COL,304,Mobile - Claro,,mobile,false
COL,305,Mobile - Claro,,mobile,false
COL,310,Mobile - Tigo,,mobile,false
COL,311,Mobile - Tigo,,mobile,false
COL,312,Mobile - Tigo,,mobile,false
COL,313,Mobile - Tigo,,mobile,false
COL,314,Mobile - Tigo,,mobile,false
COL,315,Mobile - Movistar,,mobile,false
COL,316,Mobile - Movistar,,mobile,false
COL,317,Mobile - Movistar,,mobile,false
COL,318,Mobile - Movistar,,mobile,false
COL,319,Mobile - Movistar,,mobile,false
COL,320,Mobile - Tigo,,mobile,false
COL,321,Mobile - Tigo,,mobile,false
COL,322,Mobile - Tigo,,mobile,false
COL,323,Mobile - Movistar,,mobile,false
COL,350,Mobile - Various,,mobile,false
COL,800,Freephone,,toll-free,false
COL,900,Premium rate,,premium-rate,false
COL,901,Premium rate,,premium-rate,false
VEN,212,Caracas,Capital District,geographic,true
VEN,241,Valencia,Carabobo,geographic,true
VEN,242,Maracay (overlay),Aragua,geographic,true
VEN,243,Maracay,Aragua,geographic,true
VEN,244,Maracay (overlay),Aragua,geographic,true
VEN,245,La Victoria,Aragua,geographic,true
VEN,246,Cagua,Aragua,geographic,true
VEN,251,Barquisimeto,Lara,geographic,true
VEN,252,Boca de Uchire,Anzoategui,geographic,true
VEN,253,Acarigua,Portuguesa,geographic,true
VEN,254,Guanare,Portuguesa,geographic,true
VEN,255,San Felipe,Yaracuy,geographic,true
VEN,256,San Carlos,Cojedes,geographic,true
VEN,257,Barinas,Barinas,geographic,true
VEN,258,Coro,Falcon,geographic,true
VEN,259,Punto Fijo,Falcon,geographic,true
VEN,261,Maracaibo,Zulia,geographic,true
VEN,262,Cabimas,Zulia,geographic,true
VEN,263,Machiques,Zulia,geographic,true
VEN,264,Ciudad Ojeda,Zulia,geographic,true
VEN,265,San Cristobal (overlay),Tachira,geographic,true
VEN,266,Merida (overlay),Merida,geographic,true
VEN,271,Valera,Trujillo,geographic,true
VEN,272,Trujillo,Trujillo,geographic,true
VEN,273,Bocono,Trujillo,geographic,true
VEN,274,Merida,Merida,geographic,true
VEN,275,Tovar,Merida,geographic,true
VEN,276,San Cristobal,Tachira,geographic,true
VEN,277,San Antonio del Tachira,Tachira,geographic,true
VEN,278,Tachira (overlay),Tachira,geographic,true
VEN,281,Puerto La Cruz/Barcelona,Anzoategui,geographic,true
VEN,282,Anaco,Anzoategui,geographic,true
VEN,283,El Tigre,Anzoategui,geographic,true
VEN,284,Puerto Ordaz/Ciudad Guayana,Bolivar,geographic,true
VEN,285,Ciudad Bolivar,Bolivar,geographic,true
VEN,286,Upata,Bolivar,geographic,true
VEN,287,Tucupita,Delta Amacuro,geographic,true
VEN,288,Puerto Ayacucho,Amazonas,geographic,true
VEN,291,Cumana,Sucre,geographic,true
VEN,292,Carupano,Sucre,geographic,true
VEN,293,Porlamar/Isla Margarita,Nueva Esparta,geographic,true
VEN,294,Valle de la Pascua,Guarico,geographic,true
VEN,295,Porlamar (overlay),Nueva Esparta,geographic,true
VEN,412,Mobile - Digitel,,mobile,false
VEN,414,Mobile - Movistar,,mobile,false
VEN,416,Mobile - Movistar,,mobile,false
VEN,424,Mobile - Movistar,,mobile,false
VEN,426,Mobile - Digitel,,mobile,false
VEN,800,Freephone,,toll-free,false
VEN,900,Premium rate,,premium-rate,false
ECU,2,Quito/Northern Highlands,Pichincha,geographic,true
ECU,3,Ambato/Central Highlands,Tungurahua,geographic,true
ECU,4,Guayaquil/Coastal,Guayas,geographic,true
ECU,5,Portoviejo/Manabi Coast,Manabi,geographic,true
ECU,6,Esmeraldas/Northern Coast,Esmeraldas,geographic,true
ECU,7,Cuenca/Southern Highlands,Azuay,geographic,true
ECU,9,Mobile,,mobile,false
ECU,96,Mobile - Claro,,mobile,false
ECU,97,Mobile - Movistar,,mobile,false
ECU,98,Mobile - Claro,,mobile,false
ECU,99,Mobile - Movistar,,mobile,false
ECU,800,Freephone,,toll-free,false
ECU,1700,Shared cost,,shared-cost,false
ECU,900,Premium rate,,premium-rate,false
PER,1,Lima/Callao,Lima,geographic,true
PER,41,Arequipa,Arequipa,geographic,true
PER,42,Huancavelica,Huancavelica,geographic,true
PER,43,Huaraz/Ancash,Ancash,geographic,true
PER,44,Trujillo/La Libertad,La Libertad,geographic,true
PER,51,Ica,Ica,geographic,true
PER,52,Tacna,Tacna,geographic,true
PER,53,Moquegua,Moquegua,geographic,true
PER,54,Arequipa,Arequipa,geographic,true
PER,56,Ica,Ica,geographic,true
PER,61,Ucayali/Pucallpa,Ucayali,geographic,true
PER,62,Huanuco,Huanuco,geographic,true
PER,63,Pasco,Pasco,geographic,true
PER,64,Huancayo/Junin,Junin,geographic,true
PER,65,Iquitos/Loreto,Loreto,geographic,true
PER,66,Ayacucho,Ayacucho,geographic,true
PER,67,Abancay/Apurimac,Apurimac,geographic,true
PER,72,Huancavelica (overlay),Huancavelica,geographic,true
PER,73,Piura,Piura,geographic,true
PER,74,Chiclayo/Lambayeque,Lambayeque,geographic,true
PER,76,Cajamarca,Cajamarca,geographic,true
PER,82,Madre de Dios,Madre de Dios,geographic,true
PER,83,Apurimac (overlay),Apurimac,geographic,true
PER,84,Cusco,Cusco,geographic,true
PER,9,Mobile (9xx),,mobile,false
PER,800,Freephone,,toll-free,false
PER,801,Shared cost,,shared-cost,false
PER,900,Premium rate,,premium-rate,false
BOL,2,La Paz/Oruro,La Paz,geographic,true
BOL,3,Santa Cruz/Beni/Pando,Santa Cruz,geographic,true
BOL,4,Cochabamba/Sucre/Potosi/Tarija,Cochabamba,geographic,true
BOL,6,Mobile - Tigo,,mobile,false
BOL,7,Mobile - Entel/Viva,,mobile,false
BOL,800,Freephone,,toll-free,false
BOL,900,Premium rate,,premium-rate,false
CHL,2,Santiago,Santiago Metropolitan,geographic,true
CHL,32,Valparaiso,Valparaiso,geographic,true
CHL,33,Quillota/La Calera,Valparaiso,geographic,true
CHL,34,San Felipe/Los Andes,Valparaiso,geographic,true
CHL,35,San Antonio,Valparaiso,geographic,true
CHL,41,Concepcion,Biobio,geographic,true
CHL,42,Chillan,Nuble,geographic,true
CHL,43,Los Angeles,Biobio,geographic,true
CHL,45,Temuco,Araucania,geographic,true
CHL,51,La Serena/Coquimbo,Coquimbo,geographic,true
CHL,52,Copiapo,Atacama,geographic,true
CHL,53,Ovalle,Coquimbo,geographic,true
CHL,55,Antofagasta,Antofagasta,geographic,true
CHL,57,Iquique,Tarapaca,geographic,true
CHL,58,Arica,Arica y Parinacota,geographic,true
CHL,61,Punta Arenas,Magallanes,geographic,true
CHL,63,Valdivia,Los Rios,geographic,true
CHL,64,Osorno,Los Lagos,geographic,true
CHL,65,Puerto Montt,Los Lagos,geographic,true
CHL,67,Coyhaique,Aysen,geographic,true
CHL,71,Talca,Maule,geographic,true
CHL,72,Rancagua,O'Higgins,geographic,true
CHL,73,Linares,Maule,geographic,true
CHL,75,Curico,Maule,geographic,true
CHL,9,Mobile,,mobile,false
CHL,800,Freephone,,toll-free,false
CHL,600,Shared cost,,shared-cost,false
CHL,700,Premium rate,,premium-rate,false
ARG,11,Buenos Aires,Buenos Aires,geographic,true
ARG,220,Merlo/Moreno,Buenos Aires Province,geographic,true
ARG,221,La Plata,Buenos Aires Province,geographic,true
ARG,223,Mar del Plata,Buenos Aires Province,geographic,true
ARG,230,Pilar,Buenos Aires Province,geographic,true
ARG,231,Junin,Buenos Aires Province,geographic,true
ARG,236,Junin (overlay),Buenos Aires Province,geographic,true
ARG,237,Moreno,Buenos Aires Province,geographic,true
ARG,249,Tandil,Buenos Aires Province,geographic,true
ARG,260,San Rafael,Mendoza,geographic,true
ARG,261,Mendoza,Mendoza,geographic,true
ARG,262,Tunuyan,Mendoza,geographic,true
ARG,263,San Martin (Mza),Mendoza,geographic,true
ARG,264,San Juan,San Juan,geographic,true
ARG,266,San Luis,San Luis,geographic,true
ARG,280,Rawson/Trelew,Chubut,geographic,true
ARG,281,Puerto Madryn (overlay),Chubut,geographic,true
ARG,291,Bahia Blanca,Buenos Aires Province,geographic,true
ARG,294,Bariloche,Rio Negro,geographic,true
ARG,297,Comodoro Rivadavia,Chubut,geographic,true
ARG,298,Neuquen (overlay),Neuquen,geographic,true
ARG,299,Neuquen,Neuquen,geographic,true
ARG,341,Rosario,Santa Fe,geographic,true
ARG,342,Santa Fe (city),Santa Fe,geographic,true
ARG,343,Parana,Entre Rios,geographic,true
ARG,345,Concordia,Entre Rios,geographic,true
ARG,348,Reconquista,Santa Fe,geographic,true
ARG,351,Cordoba,Cordoba,geographic,true
ARG,353,Villa Maria,Cordoba,geographic,true
ARG,358,Rio Cuarto,Cordoba,geographic,true
ARG,362,Resistencia,Chaco,geographic,true
ARG,364,Presidencia Roque Saenz Pena,Chaco,geographic,true
ARG,370,Formosa,Formosa,geographic,true
ARG,376,Posadas,Misiones,geographic,true
ARG,379,Corrientes,Corrientes,geographic,true
ARG,380,La Rioja,La Rioja,geographic,true
ARG,381,San Miguel de Tucuman,Tucuman,geographic,true
ARG,383,Catamarca,Catamarca,geographic,true
ARG,385,Santiago del Estero,Santiago del Estero,geographic,true
ARG,387,Salta,Salta,geographic,true
ARG,388,San Salvador de Jujuy,Jujuy,geographic,true
ARG,2901,Ushuaia,Tierra del Fuego,geographic,true
ARG,2902,Rio Gallegos,Santa Cruz,geographic,true
ARG,2920,Viedma,Rio Negro,geographic,true
ARG,2944,Bariloche (overlay),Rio Negro,geographic,true
ARG,2966,Rio Gallegos (overlay),Santa Cruz,geographic,true
ARG,9,Mobile prefix (prepended to area code),,mobile,false
ARG,800,Freephone,,toll-free,false
ARG,810,Shared cost,,shared-cost,false
ARG,900,Premium rate,,premium-rate,false
BRA,11,Sao Paulo,Sao Paulo,geographic,true
BRA,12,Sao Jose dos Campos/Taubate,Sao Paulo,geographic,true
BRA,13,Santos/Sao Vicente,Sao Paulo,geographic,true
BRA,14,Bauru/Marilia,Sao Paulo,geographic,true
BRA,15,Sorocaba/Itapetininga,Sao Paulo,geographic,true
BRA,16,Ribeirao Preto/Araraquara,Sao Paulo,geographic,true
BRA,17,Sao Jose do Rio Preto,Sao Paulo,geographic,true
BRA,18,Presidente Prudente/Aracatuba,Sao Paulo,geographic,true
BRA,19,Campinas/Piracicaba,Sao Paulo,geographic,true
BRA,21,Rio de Janeiro,Rio de Janeiro,geographic,true
BRA,22,Campos dos Goytacazes/Nova Friburgo,Rio de Janeiro,geographic,true
BRA,24,Volta Redonda/Petropolis,Rio de Janeiro,geographic,true
BRA,27,Vitoria/Vila Velha,Espirito Santo,geographic,true
BRA,28,Cachoeiro de Itapemirim,Espirito Santo,geographic,true
BRA,31,Belo Horizonte,Minas Gerais,geographic,true
BRA,32,Juiz de Fora,Minas Gerais,geographic,true
BRA,33,Governador Valadares,Minas Gerais,geographic,true
BRA,34,Uberlandia/Uberaba,Minas Gerais,geographic,true
BRA,35,Pocos de Caldas/Varginha,Minas Gerais,geographic,true
BRA,37,Divinopolis/Itauna,Minas Gerais,geographic,true
BRA,38,Montes Claros,Minas Gerais,geographic,true
BRA,41,Curitiba,Parana,geographic,true
BRA,42,Ponta Grossa/Guarapuava,Parana,geographic,true
BRA,43,Londrina/Apucarana,Parana,geographic,true
